x		f(x)		fa'(x)		fd'(x)		fa''(x)		fd''(x)
0.520000	0.963664	-0.277802	-0.002858	-2.004421	-2.036909
0.530000	0.960806	-0.293854	-0.003021	-2.036909	-2.068816
0.540000	0.957785	-0.310484	-0.003190	-2.068816	-2.100108
0.550000	0.954595	-0.327698	-0.003366	-2.100108	-2.130753
0.560000	0.951229	-0.345503	-0.003547	-2.130753	-2.160716
0.570000	0.947683	-0.363904	-0.003734	-2.160716	-2.189962
0.580000	0.943949	-0.382906	-0.003927	-2.189962	-2.218453
0.590000	0.940023	-0.402513	-0.004126	-2.218453	-2.246152
0.600000	0.935897	-0.422729	-0.004331	-2.246152	-2.273021
0.610000	0.931566	-0.443558	-0.004542	-2.273021	-2.299019
0.620000	0.927024	-0.465004	-0.004760	-2.299019	-2.324105
0.630000	0.922264	-0.487067	-0.004984	-2.324105	-2.348237
0.640000	0.917280	-0.509750	-0.005214	-2.348237	-2.371373
0.650000	0.912067	-0.533054	-0.005450	-2.371373	-2.393469
0.660000	0.906617	-0.556980	-0.005692	-2.393469	-2.414479
0.670000	0.900925	-0.581526	-0.005941	-2.414479	-2.434358
0.680000	0.894984	-0.606692	-0.006195	-2.434358	-2.453058
0.690000	0.888789	-0.632477	-0.006456	-2.453058	-2.470532
0.700000	0.882333	-0.658876	-0.006723	-2.470532	-2.486731
0.710000	0.875610	-0.685888	-0.006996	-2.486731	-2.501606
0.720000	0.868613	-0.713507	-0.007276	-2.501606	-2.515105
0.730000	0.861337	-0.741729	-0.007561	-2.515105	-2.527178
0.740000	0.853777	-0.770547	-0.007852	-2.527178	-2.537773
0.750000	0.845924	-0.799954	-0.008149	-2.537773	-2.546838
0.760000	0.837775	-0.829943	-0.008452	-2.546838	-2.554317
0.770000	0.829324	-0.860503	-0.008760	-2.554317	-2.560158
0.780000	0.820564	-0.891626	-0.009074	-2.560158	-2.564306
0.790000	0.811489	-0.923300	-0.009394	-2.564306	-2.566706
0.800000	0.802096	-0.955513	-0.009718	-2.566706	-2.567303
0.810000	0.792377	-0.988251	-0.010048	-2.567303	-2.566039
0.820000	0.782329	-1.021499	-0.010383	-2.566039	-2.562860
0.830000	0.771946	-1.055243	-0.010723	-2.562860	-2.557708
0.840000	0.761223	-1.089464	-0.011068	-2.557708	-2.550527
0.850000	0.750155	-1.124146	-0.011417	-2.550527	-2.541259
0.860000	0.738738	-1.159267	-0.011770	-2.541259	-2.529849
0.870000	0.726968	-1.194808	-0.012127	-2.529849	-2.516239
0.880000	0.714841	-1.230746	-0.012489	-2.516239	-2.500373
0.890000	0.702352	-1.267057	-0.012854	-2.500373	-2.482194
0.900000	0.689498	-1.303717	-0.013222	-2.482194	-2.461647
0.910000	0.676277	-1.340699	-0.013593	-2.461647	-2.438675
0.920000	0.662683	-1.377975	-0.013967	-2.438675	-2.413224
